road_id,osm_id,highway_class,name,maxspeed,maxspeed_effective,oneway,oneway_effective,sidewalk,lit,geometry_wkt,lon,lat
road_00104,36995692,residential,השקדים,0,,F,F,,,"LINESTRING (192534.384114 676012.15575, 192457.773502 676033.428878, 192452.45818 676034.906803)",34.918172499509595,32.17746560063328
road_00105,47055367,tertiary,כנרת,0,,B,B,,,"LINESTRING (192441.281888 674961.063931, 192458.120909 674947.767484, 192459.42801 674946.26696, 192460.779324 674943.657393)",34.91820679950887,32.167675400634316
road_00106,47703313,tertiary,שדרות ששת הימים,0,,B,B,,,"LINESTRING (190092.767734 675991.136887, 190105.010869 675981.775376, 190149.942092 675942.633406, 190191.180916 675908.28177, 190212.536004 675899.260067, 190235.860883 675889.74481, 190258.46498 675882.105771)",34.89370539951035,32.176589100631894
road_00107,47703334,residential,המעפילים,0,,F,F,,,"LINESTRING (190756.018243 676324.33555, 190757.01828 676327.79258, 190780.70432 676409.542391, 190786.914894 676431.337474, 190800.335846 676478.340332, 190807.593996 676503.769758, 190827.272851 676572.756142)",34.90044449951045,32.18101250063186
road_00108,47703391,tertiary,ז'בוטינסקי,0,,B,B,,,"LINESTRING (191316.527434 676182.641544, 191320.572433 676199.297516, 191321.439425 676202.455557, 191344.599498 676286.536836, 191345.95231 676291.44564, 191360.347384 676343.713916, 191369.235846 676375.981299, 191374.370733 676394.619261, 191377.562153 676406.19873, 191381.763396 676421.445959, 191384.926292 676432.947885, 191399.778191 676486.856173, 191402.150288 676495.465989, 191417.973721 676552.909103, 191420.221901 676561.053515, 191438.169522 676626.220027, 191440.703469 676635.406048, 191442.71355 676642.719427, 191443.409001 676645.256953, 191443.923401 676647.118533, 191483.332764 676790.161411, 191485.123681 676796.676974)",34.90694129951027,32.1815286006322
road_00109,47703403,residential,הרב גולד,0,,F,F,,,"LINESTRING (192239.222308 676304.335803, 192128.543871 676330.482362, 192109.063255 676335.425214, 191961.653786 676376.255058)",34.91446649950991,32.180180500632765
road_00110,47703408,tertiary,"החי""ש",0,,B,B,,,"LINESTRING (191941.461719 676689.138357, 191943.559492 676697.627058, 191964.833007 676783.855098, 191980.050224 676852.101683, 191981.92055 676860.202884, 191984.638591 676871.40679, 191987.684648 676885.337773)",34.912924299510266,32.18422080063226
road_00111,47796644,tertiary,ברל כצנלסון,0,,F,F,,,"LINESTRING (191279.470675 677048.008206, 191279.774072 677051.98842, 191279.293091 677055.371991, 191277.183719 677059.857925)",34.90564699951068,32.186652300631565
road_00112,47796646,residential,צביה לובטקין,0,,B,B,,,"LINESTRING (190827.272851 676572.756142, 190896.159274 676553.976354, 190967.144745 676533.671911, 191011.711875 676522.479765, 191079.656602 676503.958925, 191116.333641 676493.953685, 191121.365918 676492.586738)",34.90235249951045,32.18193990063186
road_00113,47796650,residential,המעפילים,0,,B,B,,,"LINESTRING (190827.272851 676572.756142, 190888.450427 676653.091965, 190912.939304 676678.92763, 190940.776825 676711.784552, 190996.918817 676772.695652, 191021.921428 676796.966547)",34.901773399510574,32.183248400631676
road_00114,47796666,residential,דוד אלעזר,0,,B,B,,,"LINESTRING (191243.904471 676201.950018, 191242.110245 676194.33667, 191233.692591 676158.608236, 191227.072584 676131.735143, 191217.398093 676091.763026, 191211.248636 676064.555959, 191206.169722 676045.862481)",34.90512049951009,32.17832190063242
road_00115,47796693,residential,נחל הדס,0,,B,B,,,"LINESTRING (191999.096979 676516.466296, 192107.181802 676484.148559)",34.91444229951001,32.18152160063264
road_00116,49590355,tertiary,בן גוריון,0,,B,B,,,"LINESTRING (191968.686808 675351.543256, 191915.368529 675365.626979, 191859.175703 675380.461779, 191753.133641 675408.462704, 191711.220284 675419.533374, 191641.795283 675437.865412, 191568.37435 675457.262387, 191556.018161 675460.523319, 191514.840386 675471.404266, 191474.72769 675481.994124)",34.91027459950946,32.17191150063339
road_00117,49590356,residential,הגבורות,0,,B,B,,,"LINESTRING (192244.445229 675276.468979, 192189.155913 675059.168143)",34.91535209950903,32.168673500634036
road_00118,49590384,tertiary,,0,,B,B,,,"LINESTRING (192723.360014 675160.078949, 192717.87515 675161.834406, 192712.026874 675161.694563)",34.920954699508926,32.16961200063428
road_00119,49590388,tertiary,הראשונים,0,,B,B,,,"LINESTRING (192721.667028 675129.665597, 192709.706829 675079.451716, 192693.654365 675011.893967, 192685.975092 674982.738405)",34.92087039950885,32.168868900634344
road_00120,49590390,tertiary,הראשונים,0,,F,F,,,"LINESTRING (192800.558941 675460.694058, 192796.923954 675459.273091, 192794.079458 675457.173604)",34.921784499509094,32.172296100634036
road_00121,49590468,residential,יציאת אירופה,0,,F,F,,,"LINESTRING (192761.278369 675361.415402, 192690.361729 675380.054667, 192667.43083 675386.469301, 192652.952372 675393.427216, 192646.282573 675407.162237, 192632.060224 675414.65179, 192615.709436 675419.762802, 192549.884957 675441.317156)",34.9202598995091,32.17169890063403
road_00122,49590544,residential,הסובלנות,0,,B,B,,,"LINESTRING (192725.785502 675225.099923, 192629.430607 675251.19206)",34.920014499509016,32.17041570063413
road_00123,49590697,residential,שועלי שמשון,0,,B,B,,,"LINESTRING (192515.834698 675316.453747, 192601.389239 675293.993094)",34.91971599950905,32.17080100063407
road_00124,49590716,residential,שועלי שמשון,0,,B,B,,,"LINESTRING (192624.348896 675287.689131, 192735.335249 675259.063334)",34.919959599509035,32.17074470063411
road_00125,49590726,residential,,0,,B,B,,,"LINESTRING (192624.348896 675287.689131, 192652.952372 675393.427216)",34.9202598995091,32.17169890063403
road_00126,49590771,residential,רופין,0,,F,F,,,"LINESTRING (192728.878094 675135.113609, 192764.613647 675130.461905, 192800.632802 675118.856624, 192893.02871 675093.08699)",34.92183329950886,32.169226400634365
road_00127,49590787,residential,הרעות,0,,B,B,,,"LINESTRING (192965.07507 675264.283043, 192945.047178 675244.796073, 192925.783812 675232.759119, 192906.463692 675220.677993, 192893.02871 675093.08699, 192872.267067 675027.703694, 192866.507193 675007.325656, 192850.588874 674979.799497, 192837.977125 674965.106039, 192826.804462 674959.668341, 192812.060458 674962.756568, 192712.504314 674992.049987)",34.92281359950881,32.16899620063444
road_00128,49590791,residential,הרעות,0,,B,B,,,"LINESTRING (192906.463692 675220.677993, 192902.952953 675227.11894, 192858.691457 675332.693581)",34.922915099508884,32.17020510063431
road_00129,49590797,residential,,0,,B,B,,,"LINESTRING (192965.07507 675264.283043, 192967.985461 675262.711864, 192972.908186 675262.4107, 192976.005018 675263.611349, 192978.50075 675265.789421, 192979.457165 675267.239618, 192980.49349 675270.397351, 192980.127406 675274.689845, 192978.550476 675277.621519, 192976.452275 675279.589789)",34.92371499950891,32.17055560063434
road_00130,49590827,residential,אבן גבירול,0,,B,B,,,"LINESTRING (192979.457165 675267.239618, 193028.409697 675252.906728, 193079.486268 675235.596639, 193172.981375 675208.296374, 193269.040944 675180.39154, 193377.961532 675150.580494, 193397.337647 675147.902586)",34.925778499508795,32.17004170063451
road_00131,49590849,residential,אלקלעי,0,,B,B,,,"LINESTRING (192972.908186 675262.4107, 192967.185411 675230.821274, 192973.417923 675136.025217, 192974.98252 675077.736058, 192975.38751 675052.19647, 192967.757133 674983.618309, 192961.713725 674887.057858, 192957.054412 674836.56961)",34.92368789950874,32.16862940063453
road_00132,49590874,residential,אלי הורביץ,0,,B,B,,,"LINESTRING (193959.460378 675856.452853, 193957.662925 675854.272787, 193948.221605 675842.841318, 193929.128287 675818.736942, 193875.353635 675741.613548, 193866.039006 675731.878492, 193831.560576 675695.858893, 193782.97665 675657.879016, 193710.543188 675610.134765)",34.93311239950887,32.17477920063447
road_00133,49590883,residential,יוחנן הסנדלר,0,,B,B,,,"LINESTRING (193656.134991 675685.59109, 193591.016118 675714.012236, 193504.24681 675747.712179, 193496.134037 675750.760292, 193408.043638 675783.954337, 193290.40532 675828.270187)",34.92918989950902,32.17494100063423
road_00134,49590994,residential,יד חרוצים,0,,B,B,both,yes,"LINESTRING (193346.263976 676039.332287, 193247.659824 676046.617047, 193247.16052 676021.268293, 193246.497264 675987.214896)",34.926547299509316,32.17760320063379
road_00135,49591006,residential,החרושת,0,,B,B,,,"LINESTRING (193246.497264 675987.214896, 193322.024062 675961.83642, 193420.674696 675928.215293, 193500.044975 675904.414056, 193509.822476 675903.291219)",34.92838499950917,32.17653950063398
road_00136,49591029,residential,הנגר,0,,B,B,,,"LINESTRING (193420.674696 675928.215293, 193428.913209 675985.292735, 193430.438332 676090.869632)",34.928470799509206,32.177054400633956
road_00137,49591036,residential,היוזמה,0,,B,B,,,"LINESTRING (193535.884222 676085.310181, 193529.912789 676092.123149, 193521.319806 676095.372079, 193495.803682 676097.24487, 193460.639625 676095.516247, 193430.438332 676090.869632, 193398.580164 676091.084455, 193386.942832 676095.073208, 193364.700406 676101.018766)",34.92880419950927,32.17804910063388
road_00138,49591056,residential,הפרסה,0,,B,B,,,"LINESTRING (193509.822476 675903.291219, 193522.293185 675904.224109, 193528.756352 675908.953796, 193532.808801 675915.142336, 193536.17709 675956.263774, 193536.225216 676074.807785, 193535.884222 676085.310181)",34.929608899509134,32.17679510063406
road_00139,49591071,residential,הגביש,0,,B,B,,,"LINESTRING (193536.17709 675956.263774, 193568.413244 675956.170404, 193673.157199 675955.88158)",34.92995069950914,32.17679500063407
road_00140,49591125,tertiary,המוביל,0,,F,F,,,"LINESTRING (193648.832717 676563.656899, 193652.137699 676557.893166, 193653.622551 676552.134063, 193656.151127 676534.029957)",34.93083809950951,32.182171200633576
road_00141,49591127,tertiary,,0,,B,B,,,"LINESTRING (193661.387121 676582.997916, 193657.619938 676585.01465, 193654.3289 676585.133911, 193649.193994 676583.339421, 193647.474219 676582.013083, 193646.01777 676580.397756, 193643.787192 676574.758995, 193643.984653 676570.821805, 193645.474887 676567.180736, 193646.969465 676565.247402, 193648.832717 676563.656899, 193651.111514 676562.298213)",34.93075669950953,32.18242590063353
road_00142,49591148,residential,בקעת בית נטופה,0,,F,F,,,"LINESTRING (193646.01777 676580.397756, 193642.048151 676576.981272, 193623.303349 676570.985331)",34.93071469950952,32.182395000633534
road_00143,49591153,residential,בקעת הירח,0,,F,F,,,"LINESTRING (193654.139833 676251.159148, 193633.319584 676245.157374)",34.9308516995093,32.17945710063384
road_00144,49591186,tertiary,עמק איילון,0,,F,F,,,"LINESTRING (193703.388232 676239.723004, 193677.922258 676250.067405)",34.93110389950931,32.17944780063386
road_00145,49591187,tertiary,עמק החולה,0,,F,F,,,"LINESTRING (194057.598158 676114.131631, 194058.271951 676108.26373, 194059.958815 676100.197623, 194062.261788 676093.360882, 194063.22604 676090.497442, 194067.592864 676083.023451, 194075.693057 676074.985661, 194090.965171 676061.063736, 194094.519328 676056.718957, 194095.224572 676052.104066)",34.93532619950905,32.1778780006343
road_00146,49591200,residential,האילנות,0,,B,B,,,"LINESTRING (194252.448289 676426.052238, 194284.027703 676386.13016, 194290.701775 676377.297649, 194311.588915 676361.088828, 194337.187906 676351.000743, 194361.46259 676346.915283, 194390.640288 676353.829396, 194486.456949 676398.959293, 194542.457293 676425.613275, 194582.573343 676447.449398)",34.93865829950912,32.180399600634225
road_00147,49591205,residential,,0,,B,B,,,"LINESTRING (194328.895656 676182.442478, 194331.832032 676179.962305, 194334.182419 676176.973478, 194423.586235 676003.516324)",34.938064299509016,32.17880350063435
road_00148,49591209,residential,,0,,B,B,,,"LINESTRING (194322.153048 676197.939769, 194321.26225 676203.830367, 194319.938256 676209.977091, 194297.231911 676257.151587)",34.93791239950905,32.17910080063432
road_00149,50736947,tertiary,תל חי,0,,B,B,,,"LINESTRING (191943.747466 675215.346001, 191944.855943 675220.643663, 191958.514403 675273.180831, 191962.54265 675287.397439, 191975.806396 675333.559378, 191977.645602 675340.518454)",34.91290069950927,32.1705978006337
road_00150,50805850,tertiary,דוד רמז,0,,B,B,,,"LINESTRING (191061.316866 677330.650612, 191059.955626 677332.839015, 191036.720927 677370.252853, 191013.369285 677409.618794, 191007.187259 677417.797857, 190980.346762 677447.093487, 190962.386853 677458.6768, 190953.209228 677464.591006, 190943.777366 677467.278947, 190929.459256 677469.426174, 190910.813952 677468.635842, 190886.301583 677463.925364)",34.902465299511036,32.190177200631
road_00151,53796886,residential,שמחה,0,,B,B,,,"LINESTRING (190106.624961 676761.51459, 190135.009333 676780.439583, 190145.490117 676788.127453, 190158.269872 676798.359235, 190172.955891 676812.311535, 190188.076314 676826.48439, 190220.571195 676864.737508, 190223.220771 676867.868146, 190229.926553 676877.917913, 190232.376383 676883.73274, 190232.801466 676893.800603, 190232.059123 676904.548276)",34.89408269951092,32.184560400631085
road_00152,53796995,tertiary,נביאים,0,,B,B,,,"LINESTRING (194579.77824 677196.00331, 194535.196471 677366.610185)",34.940641899509615,32.187998300633545
road_00153,53796996,residential,מיכה,0,,B,B,,,"LINESTRING (193746.900955 676998.062764, 193767.173362 676929.867862, 193770.137529 676919.880016, 193774.065055 676891.836407, 193767.079475 676822.024986, 193755.380808 676756.849736, 193753.649381 676747.184284, 193756.711883 676708.985101, 193756.436604 676697.109197)",34.932033899509655,32.18460760063337
road_00154,53797000,residential,עפרוני,0,,B,B,,,"LINESTRING (193451.246028 676853.524701, 193493.005868 676997.811128, 193519.503637 677089.385087)",34.929122899509856,32.18618650063303
road_00155,53797001,residential,תור,0,,B,B,,,"LINESTRING (193190.851323 677181.761556, 193257.75682 677162.747867, 193333.878615 677141.115996, 193441.785911 677110.454096, 193452.923798 677107.054402)",34.927431599509994,32.1874751006328
road_00156,53797002,residential,דבורה הנביאה,0,,B,B,,,"LINESTRING (194245.627184 677726.629237, 194289.49464 677719.212461, 194428.020983 677697.844417, 194489.865962 677688.299381)",34.93901949950998,32.192520400632965
road_00157,53797003,residential,דוכיפת,0,,B,B,,,"LINESTRING (193642.757395 676789.02838, 193601.236117 676800.755658, 193542.205577 676817.429269, 193517.805192 676827.117107, 193451.246028 676853.524701, 193424.903255 676863.2621, 193403.365196 676867.420415)",34.92939049950973,32.18464780063321
road_00158,59375695,trunk_link,,0,,F,F,,,"LINESTRING (189893.41295 677558.868932, 189895.204075 677559.294632)",34.8909355185931,32.19115711471855
road_00159,60006112,motorway_link,,0,,F,F,,,"LINESTRING (192223.41078 674985.687007, 192187.145026 674998.792563, 192162.047624 675006.500502, 192145.00087 675012.523455, 192135.456482 675016.419286, 192125.293279 675021.691859, 192112.890456 675028.911093, 192098.200267 675037.855342, 192078.266681 675050.628454, 192038.916514 675082.449921, 192017.047749 675098.067232, 192004.204846 675106.418896, 191982.482357 675120.283785, 191964.639094 675131.609865, 191951.730462 675140.039399, 191946.657155 675143.956564, 191942.932156 675147.69265, 191939.792158 675151.504776, 191937.462116 675154.871137, 191935.137036 675160.067212)",34.91417669950908,32.16859380063397
